Video Length,Shares,Comments,Followers,Total Videos,Upload Year,Upload Month,Upload Day,Upload Weekday,Total Engagement,Engagement Rate,Number of Hashtags,Upload_Afternoon,Upload_Evening,Upload_Midnight,Upload_Morning
19,157,233,4000000,941,2020,6,26,5,63190,0.0157975,4,0,0,1,0
9,954,280,4000000,941,2020,6,25,4,81034,0.0202585,4,1,0,0,0
10,1629,409,4000000,941,2020,6,25,4,581938,0.1454845,3,1,0,0,0
7,132,121,4000000,941,2020,6,25,4,49153,0.01228825,4,1,0,0,0
13,517,547,4000000,941,2020,6,25,4,274164,0.068541,4,1,0,0,0
15,63,127,4000000,941,2020,6,25,4,47790,0.0119475,3,1,0,0,0
15,81,240,4000000,941,2020,6,25,4,42521,0.01063025,5,0,0,1,0
59,25,66,2400000,2593,2020,6,30,2,2129,0.0008870833333333,2,0,0,1,0
10,7,26,2400000,2593,2020,6,29,1,2158,0.0008991666666666,0,0,1,0,0
24,4,19,2400000,2593,2020,6,29,1,783,0.00032625,0,0,1,0,0
15,3,9,2400000,2593,2020,6,29,1,466,0.0001941666666666,4,1,0,0,0
15,4,18,2400000,2593,2020,6,29,1,2645,0.0011020833333333,6,1,0,0,0
15,1,18,2400000,2593,2020,6,29,1,609,0.00025375,7,0,0,0,1
15,12,23,2400000,2593,2020,6,28,7,4484,0.0018683333333333,7,1,0,0,0
13,3,20,2400000,2593,2020,6,28,7,2078,0.0008658333333333,6,0,0,0,1
26,67,42,2400000,2593,2020,6,28,7,12009,0.00500375,6,0,0,0,1
14,5,16,2400000,2593,2020,6,27,6,2239,0.0009329166666666,6,1,0,0,0
43,5,37,2400000,2593,2020,6,27,6,2368,0.0009866666666666,7,0,0,0,1
47,16,34,2400000,2593,2020,6,27,6,5444,0.0022683333333333,5,0,0,0,1
11,41,29,2400000,2593,2020,6,24,3,5720,0.0023833333333333,7,1,0,0,0
59,5,18,2400000,2593,2020,6,24,3,1919,0.0007995833333333,9,1,0,0,0
13,9,13,2400000,2593,2020,6,24,3,2766,0.0011525,4,0,0,0,1
16,5,12,2400000,2593,2020,6,24,3,1038,0.0004325,7,0,0,0,1
34,38,23,2400000,2593,2020,6,23,2,7556,0.0031483333333333,7,1,0,0,0
20,8,14,2400000,2593,2020,6,23,2,1007,0.0004195833333333,7,1,0,0,0
15,9,20,2400000,2593,2020,6,23,2,4081,0.0017004166666666,6,0,0,0,1
10,3,14,2400000,2593,2020,6,23,2,1140,0.000475,7,0,0,0,1
12,14,27,2400000,2593,2020,6,22,1,8394,0.0034975,6,1,0,0,0
52,51,61,2400000,2593,2020,6,22,1,8714,0.0036308333333333,8,0,0,0,1
14,17,28,2400000,2593,2020,6,22,1,3344,0.0013933333333333,7,0,0,0,1
20,53,95,2400000,2593,2020,6,22,1,30748,0.0128116666666666,6,0,0,0,1
15,24,27,2400000,2593,2020,6,21,7,4372,0.0018216666666666,5,1,0,0,0
9,1,66,3100000,147,2020,11,7,6,6956,0.0022438709677419,4,1,0,0,0
14,1761,452,3100000,147,2020,11,6,5,232213,0.0749074193548387,4,0,1,0,0
10,23,182,3100000,147,2020,10,31,6,47905,0.0154532258064516,4,1,0,0,0
12,64,299,3100000,147,2020,10,20,2,68063,0.0219558064516129,5,1,0,0,0
25,436,473,3100000,147,2020,10,16,5,139609,0.0450351612903225,5,0,1,0,0
13,160,315,3100000,147,2020,10,8,4,99375,0.0320564516129032,4,0,1,0,0
17,227,601,3100000,147,2020,10,5,1,171428,0.0552993548387096,6,0,1,0,0
10,168,273,3100000,147,2020,9,30,3,108341,0.0349487096774193,4,0,1,0,0
14,475,928,3100000,147,2020,9,26,6,77903,0.02513,6,0,1,0,0
32,12900,6702,3100000,147,2020,9,24,4,761702,0.2457103225806451,5,0,1,0,0
22,635,574,3100000,147,2020,9,23,3,104209,0.0336158064516129,1,0,1,0,0
42,331,512,3100000,147,2020,9,21,1,153043,0.0493687096774193,6,0,1,0,0
12,183,427,3100000,147,2020,9,17,4,189110,0.0610032258064516,4,1,0,0,0
7,172,360,3100000,147,2020,9,6,7,71732,0.0231393548387096,3,0,1,0,0
30,3324,784,3100000,147,2020,9,5,6,381908,0.123196129032258,4,1,0,0,0
8,1568,4010,3100000,147,2020,9,3,4,944678,0.3047348387096774,5,1,0,0,0
15,79,405,3100000,147,2020,9,2,3,71084,0.0229303225806451,6,1,0,0,0
28,10000,1450,3100000,147,2020,8,27,4,581350,0.1875322580645161,4,0,1,0,0
10,1614,939,3100000,147,2020,8,26,3,318553,0.1027590322580645,4,0,1,0,0
18,439,815,3100000,147,2020,8,24,1,259954,0.083856129032258,3,1,0,0,0
25,163,318,3100000,147,2020,8,23,7,120881,0.0389938709677419,4,0,1,0,0
14,150,368,3100000,147,2020,8,21,5,208318,0.0671993548387096,4,1,0,0,0
8,142,416,3100000,147,2020,8,20,4,97358,0.0314058064516129,4,1,0,0,0
15,329,1415,3100000,147,2020,8,19,3,481844,0.1554335483870967,4,1,0,0,0
24,336,780,3100000,147,2020,8,18,2,277516,0.0895212903225806,4,0,1,0,0
22,71,86,2300000,262,2020,11,8,7,3828,0.0016643478260869,2,0,0,1,0
8,83,240,2300000,262,2020,11,7,6,24223,0.0105317391304347,0,0,1,0,0
21,726,625,2300000,262,2020,11,7,6,87751,0.0381526086956521,0,0,0,1,0
20,302,3377,2300000,262,2020,11,5,4,355679,0.1546430434782608,0,0,1,0,0
38,827,1240,2300000,262,2020,11,5,4,356867,0.1551595652173913,0,0,0,1,0
17,301,933,2300000,262,2020,11,3,2,201634,0.0876669565217391,0,0,0,1,0
39,518,1329,2300000,262,2020,11,3,2,378547,0.164585652173913,1,0,0,1,0
16,243,2109,2300000,262,2020,11,1,7,350752,0.1525008695652173,0,0,1,0,0
24,483,1053,2300000,262,2020,10,29,4,315236,0.1370591304347826,0,0,1,0,0
30,217,657,2300000,262,2020,10,28,3,266074,0.1156843478260869,0,0,1,0,0
19,238,654,2300000,262,2020,10,27,2,298292,0.1296921739130434,1,0,1,0,0
14,135,195,2300000,262,2020,10,27,2,104030,0.0452304347826086,0,0,0,1,0
12,414,695,2300000,262,2020,10,26,1,161309,0.0701343478260869,1,0,1,0,0
13,366,708,2300000,262,2020,10,25,7,102074,0.04438,0,0,1,0,0
15,616,588,2300000,262,2020,10,25,7,116004,0.0504365217391304,1,0,0,1,0
44,803,1490,2300000,262,2020,10,24,6,493793,0.2146926086956521,0,0,0,1,0
10,299,601,2300000,262,2020,10,23,5,210600,0.0915652173913043,1,0,0,1,0
21,1612,3593,2300000,262,2020,10,22,4,330105,0.1435239130434782,0,0,1,0,0
14,214,0,2300000,262,2020,10,22,4,128814,0.0560060869565217,0,0,0,1,0
12,879,1128,2300000,262,2020,10,20,2,211607,0.0920030434782608,0,0,1,0,0
6,808,902,2300000,262,2020,10,20,2,133910,0.0582217391304347,0,0,0,1,0
53,682,1273,2300000,262,2020,10,20,2,315855,0.1373282608695652,0,0,0,1,0
23,416,859,2300000,262,2020,10,19,1,348075,0.1513369565217391,0,0,0,1,0
16,329,547,2300000,262,2020,10,18,7,245776,0.1068591304347826,0,0,0,1,0
52,448,1256,2300000,262,2020,10,17,6,309004,0.1343495652173913,1,0,0,1,0
18,45,556,4200000,29,2020,11,6,5,16601,0.003952619047619,2,1,0,0,0
27,107,401,4200000,29,2020,11,6,5,19508,0.0046447619047619,0,1,0,0,0
10,506,1877,4200000,29,2020,10,20,2,185183,0.0440911904761904,0,0,1,0,0
10,1034,2127,4200000,29,2020,10,19,1,200061,0.0476335714285714,0,0,1,0,0
15,4567,4453,4200000,29,2020,10,19,1,486120,0.1157428571428571,0,1,0,0,0
25,2127,1498,4200000,29,2020,10,18,7,167825,0.0399583333333333,1,1,0,0,0
59,617,835,4200000,29,2020,10,7,3,81352,0.0193695238095238,0,1,0,0,0
58,3342,2199,4200000,29,2020,10,2,5,217141,0.0517002380952381,0,1,0,0,0
57,1403,1089,4200000,29,2020,10,2,5,116992,0.027855238095238,0,1,0,0,0
56,2360,1459,4200000,29,2020,10,2,5,134319,0.0319807142857142,0,1,0,0,0
57,987,616,4200000,29,2020,10,2,5,66003,0.015715,0,1,0,0,0
7,518,690,4200000,29,2020,10,1,4,91208,0.0217161904761904,0,1,0,0,0
31,449,795,4200000,29,2020,9,30,3,83044,0.0197723809523809,0,1,0,0,0
13,377,939,4200000,29,2020,9,29,2,131516,0.0313133333333333,0,1,0,0,0
29,1306,2133,4200000,29,2020,9,28,1,215539,0.0513188095238095,0,1,0,0,0
59,90,383,4200000,29,2020,9,27,7,95073,0.0226364285714285,1,1,0,0,0
28,313,890,4200000,29,2020,9,26,6,98603,0.0234769047619047,1,1,0,0,0
53,1505,1497,4200000,29,2020,9,22,2,115502,0.0275004761904761,0,1,0,0,0
10,566,1792,4200000,29,2020,9,15,2,116158,0.0276566666666666,0,0,0,1,0
15,7606,8900,4200000,29,2020,8,28,5,2316506,0.5515490476190477,0,0,1,0,0
59,252,703,4200000,29,2020,8,28,5,86055,0.0204892857142857,0,1,0,0,0
25,3367,7110,4200000,29,2020,8,25,2,290877,0.0692564285714285,1,1,0,0,0
15,3871,6839,4200000,29,2020,8,6,4,467310,0.1112642857142857,0,0,1,0,0
11,3137,4133,4200000,29,2020,8,6,4,619770,0.1475642857142857,0,0,0,1,0
58,448,3888,4200000,29,2020,7,22,3,182736,0.0435085714285714,1,1,0,0,0
14,751,2369,2500000,20,2020,10,30,5,341120,0.136448,1,0,1,0,0
11,558,1204,2500000,20,2020,10,15,4,142062,0.0568248,0,0,1,0,0
59,835,708,2500000,20,2020,9,27,7,42543,0.0170172,0,0,1,0,0
12,201,539,2500000,20,2020,9,24,4,31040,0.012416,0,0,1,0,0
47,266,738,2500000,20,2020,8,12,3,100904,0.0403616,4,0,1,0,0
57,3513,5813,2500000,20,2020,8,4,2,381426,0.1525704,3,1,0,0,0
13,275,995,2500000,20,2020,7,30,4,163570,0.065428,0,1,0,0,0
15,141,339,2500000,20,2020,7,30,4,68680,0.027472,0,0,0,1,0
11,608,2202,2500000,20,2020,7,28,2,307210,0.122884,2,0,0,1,0
36,11200,15800,2500000,20,2020,7,21,2,1327000,0.5308,2,0,0,1,0
10,6786,15500,2500000,20,2020,7,13,1,3222286,1.2889144,2,0,1,0,0
44,25500,26300,2500000,20,2020,7,3,5,1751800,0.70072,0,0,1,0,0
27,9438,6418,2500000,20,2020,6,26,5,727556,0.2910224,0,0,1,0,0
21,1091,2030,2500000,20,2020,6,26,5,522221,0.2088884,2,0,1,0,0
28,5237,11200,2500000,20,2020,6,16,2,3216437,1.2865748,2,0,1,0,0
21,2522,6473,2500000,20,2020,6,10,3,1008995,0.403598,3,0,0,1,0
18,889,2689,2500000,20,2020,5,23,6,795478,0.3181912,4,0,0,1,0
11,4913,7226,2500000,20,2020,5,20,3,1812139,0.7248556,2,0,1,0,0
13,843,1476,2500000,20,2020,5,20,3,456119,0.1824476,2,0,1,0,0
6,999,1394,2500000,20,2020,5,18,1,396693,0.1586772,0,0,1,0,0
16,402,5255,1900000,557,2020,11,4,3,55657,0.0292931578947368,7,0,1,0,0
15,127,1136,1900000,557,2020,11,4,3,22063,0.0116121052631578,6,0,0,1,0
15,96,2548,1900000,557,2020,11,3,2,72044,0.0379178947368421,6,1,0,0,0
50,262,2742,1900000,557,2020,11,2,1,44004,0.02316,6,1,0,0,0
15,5729,7631,1900000,557,2020,11,1,7,216660,0.1140315789473684,7,1,0,0,0
15,700,3697,1900000,557,2020,11,1,7,97597,0.0513668421052631,6,0,0,1,0
15,2805,7539,1900000,557,2020,10,30,5,301344,0.1586021052631579,6,0,1,0,0
18,388,1631,1900000,557,2020,10,29,4,49819,0.0262205263157894,7,0,1,0,0
15,4883,50900,1900000,557,2020,10,28,3,602983,0.3173594736842105,5,0,1,0,0
22,99,1129,1900000,557,2020,10,26,1,16428,0.0086463157894736,5,0,1,0,0
39,92,375,1900000,557,2020,10,26,1,10452,0.0055010526315789,4,1,0,0,0
15,625,2432,1900000,557,2020,10,25,7,82857,0.043608947368421,5,1,0,0,0
14,124,848,1900000,557,2020,10,24,6,12572,0.0066168421052631,5,1,0,0,0
10,546,4352,1900000,557,2020,10,24,6,46898,0.0246831578947368,5,0,0,1,0
14,222,1256,1900000,557,2020,10,23,5,18578,0.0097778947368421,6,0,1,0,0
20,4447,10600,1900000,557,2020,10,22,4,485347,0.2554457894736842,5,0,1,0,0
24,28,358,1900000,557,2020,10,22,4,11486,0.0060452631578947,4,0,1,0,0
14,42,563,1900000,557,2020,10,21,3,14205,0.0074763157894736,5,1,0,0,0
14,478,1869,1900000,557,2020,10,20,2,61047,0.03213,5,0,1,0,0
15,21,237,1900000,557,2020,10,20,2,9612,0.005058947368421,1,0,1,0,0
18,41,870,1900000,557,2020,10,19,1,10220,0.005378947368421,4,0,1,0,0
15,41,633,1900000,557,2020,10,18,7,33074,0.0174073684210526,6,1,0,0,0
59,263,1800,1900000,557,2020,10,17,6,17063,0.0089805263157894,3,1,0,0,0
12,358,977,1900000,557,2020,10,16,5,32735,0.017228947368421,3,0,1,0,0
12,29,375,1900000,557,2020,10,15,4,6755,0.0035552631578947,5,0,1,0,0
8,0,5,34400,441,2020,11,4,3,222,0.006453488372093,1,0,1,0,0
16,2,16,34400,441,2020,10,13,2,697,0.0202616279069767,1,0,1,0,0
6,2,5,34400,441,2020,10,11,7,488,0.0141860465116279,1,0,1,0,0
25,0,8,34400,441,2020,10,10,6,602,0.0175,1,0,1,0,0
8,10,120,34400,441,2020,10,9,5,1090,0.0316860465116279,2,0,1,0,0
12,4,11,34400,441,2020,10,8,4,861,0.0250290697674418,1,0,1,0,0
8,11,13,34400,441,2020,10,7,3,647,0.0188081395348837,1,0,1,0,0
8,0,11,34400,441,2020,10,5,1,656,0.0190697674418604,1,0,1,0,0
8,0,6,34400,441,2020,10,3,6,456,0.0132558139534883,1,0,1,0,0
12,0,13,34400,441,2020,10,3,6,260,0.0075581395348837,1,0,1,0,0
50,0,11,34400,441,2020,10,2,5,449,0.0130523255813953,1,0,1,0,0
38,0,3,34400,441,2020,9,30,3,199,0.0057848837209302,1,0,1,0,0
8,1,7,34400,441,2020,9,30,3,467,0.0135755813953488,1,0,1,0,0
8,5,11,34400,441,2020,9,29,2,570,0.0165697674418604,1,0,1,0,0
8,6,27,34400,441,2020,9,29,2,748,0.0217441860465116,1,0,1,0,0
21,3,7,34400,441,2020,9,28,1,385,0.0111918604651162,1,0,1,0,0
8,1,3,34400,441,2020,9,27,7,207,0.0060174418604651,1,0,1,0,0
6,3,8,34400,441,2020,9,27,7,348,0.0101162790697674,1,0,1,0,0
6,3,11,34400,441,2020,9,26,6,539,0.0156686046511627,0,0,1,0,0
6,3,7,34400,441,2020,9,26,6,305,0.0088662790697674,1,0,1,0,0
6,8,13,34400,441,2020,9,25,5,743,0.0215988372093023,1,0,1,0,0
5,2,8,34400,441,2020,9,25,5,335,0.0097383720930232,1,0,1,0,0
9,1,11,34400,441,2020,8,24,1,304,0.0088372093023255,0,0,1,0,0
15,1,5,34400,441,2020,8,24,1,175,0.0050872093023255,0,0,1,0,0
14,0,4,34400,441,2020,8,22,6,225,0.0065406976744186,2,0,1,0,0
10,14,114,974200,68,2020,11,7,6,10528,0.0108068158489016,8,0,1,0,0
10,160,525,974200,68,2020,11,2,1,49185,0.0504875795524532,8,0,1,0,0
11,59,173,974200,68,2020,10,30,5,12932,0.0132744816259494,8,0,1,0,0
13,1218,4488,974200,68,2020,10,27,2,435906,0.4474502155614863,9,0,1,0,0
29,49,303,974200,68,2020,10,22,4,17652,0.0181194826524327,6,1,0,0,0
21,40,327,974200,68,2020,10,15,4,42267,0.0433863683021966,6,0,1,0,0
14,26,118,974200,68,2020,10,14,3,13344,0.0136973927324984,7,0,1,0,0
16,24,209,974200,68,2020,10,8,4,14233,0.0146099363580373,9,1,0,0,0
40,83,380,974200,68,2020,10,7,3,20563,0.0211075754465202,6,0,0,1,0
32,51,201,974200,68,2020,10,3,6,12552,0.0128844179839868,6,0,1,0,0
26,11,141,974200,68,2020,9,29,2,8887,0.009122356805584,4,0,1,0,0
14,23,136,974200,68,2020,9,27,7,22259,0.0228484910695955,8,0,1,0,0
18,275,288,974200,68,2020,9,20,7,53863,0.055289468281667,10,0,1,0,0
17,98,469,974200,68,2020,9,6,7,32767,0.0336347772531307,9,0,1,0,0
17,30,127,974200,68,2020,9,6,7,13057,0.0134027920344898,7,1,0,0,0
14,29,188,974200,68,2020,9,4,5,10717,0.0110008211866146,7,1,0,0,0
13,60,119,974200,68,2020,8,30,7,16679,0.0171207144323547,9,1,0,0,0
49,160,405,974200,68,2020,8,23,7,118465,0.1216023403818517,5,1,0,0,0
30,72,132,974200,68,2020,8,23,7,21304,0.0218681995483473,5,1,0,0,0
14,22,109,974200,68,2020,8,20,4,12331,0.0126575651816875,7,1,0,0,0
12,2325,966,974200,68,2020,8,10,1,111891,0.1148542393758981,8,1,0,0,0
20,59,274,974200,68,2020,8,1,6,85333,0.0875928967357832,9,0,1,0,0
28,75,437,974200,68,2020,7,27,1,50212,0.0515417778690207,7,1,0,0,0
17,52,341,974200,68,2020,7,18,6,31693,0.0325323342229521,8,1,0,0,0
15,106,628,974200,68,2020,7,13,1,76834,0.0788688154383083,8,0,1,0,0
21,135,96,2100000,239,2020,11,8,7,3745,0.0017833333333333,4,0,0,1,0
22,239,261,2100000,239,2020,11,7,6,22500,0.0107142857142857,4,0,0,1,0
17,499,246,2100000,239,2020,11,4,3,17345,0.0082595238095238,4,0,1,0,0
19,206,187,2100000,239,2020,11,3,2,23093,0.0109966666666666,4,0,1,0,0
19,209,269,2100000,239,2020,11,2,1,21978,0.0104657142857142,4,0,1,0,0
16,385,380,2100000,239,2020,11,1,7,58665,0.0279357142857142,4,0,1,0,0
20,308,616,2100000,239,2020,10,31,6,34224,0.0162971428571428,4,1,0,0,0
18,782,383,2100000,239,2020,10,30,5,54965,0.0261738095238095,4,0,1,0,0
19,502,279,2100000,239,2020,10,29,4,38781,0.0184671428571428,4,0,1,0,0
17,235,235,2100000,239,2020,10,28,3,21970,0.0104619047619047,4,0,1,0,0
13,432,307,2100000,239,2020,10,28,3,45039,0.0214471428571428,4,0,1,0,0
22,248,210,2100000,239,2020,10,27,2,47858,0.0227895238095238,4,0,0,1,0
20,226,327,2100000,239,2020,10,26,1,43353,0.0206442857142857,4,0,0,1,0
17,580,521,2100000,239,2020,10,25,7,35601,0.0169528571428571,4,0,0,1,0
17,387,372,2100000,239,2020,10,24,6,32659,0.0155519047619047,4,0,0,1,0
20,458,293,2100000,239,2020,10,23,5,54551,0.0259766666666666,5,0,0,1,0
21,246,334,2100000,239,2020,10,22,4,43880,0.020895238095238,4,0,0,1,0
15,372,401,2100000,239,2020,10,21,3,33173,0.0157966666666666,4,0,0,1,0
21,1178,495,2100000,239,2020,10,20,2,60473,0.0287966666666666,5,0,0,1,0
14,539,381,2100000,239,2020,10,19,1,59120,0.0281523809523809,5,0,0,1,0
21,110,196,2100000,239,2020,10,18,7,16206,0.0077171428571428,5,0,0,1,0
14,1770,918,2100000,239,2020,10,17,6,88188,0.0419942857142857,4,0,0,1,0
15,617,474,2100000,239,2020,10,16,5,49591,0.0236147619047619,5,0,0,1,0
13,407,277,2100000,239,2020,10,15,4,48384,0.02304,5,0,0,1,0
15,576,458,2100000,239,2020,10,13,2,55134,0.0262542857142857,5,0,0,1,0
12,3815,647,521900,115,2020,11,4,3,97962,0.1877026250239509,2,1,0,0,0
12,87000,8801,521900,115,2020,11,2,1,1195801,2.291245449319793,2,1,0,0,0
10,13,29,521900,115,2020,11,1,7,3576,0.0068518873347384,1,1,0,0,0
9,34,74,521900,115,2020,10,29,4,7630,0.0146196589384939,2,1,0,0,0
18,380,235,521900,115,2020,10,24,6,15115,0.0289614868748802,1,0,1,0,0
10,30,43,521900,115,2020,10,23,5,3797,0.007275340103468,1,0,1,0,0
10,1998,149,521900,115,2020,10,21,3,21247,0.0407108641502203,2,0,1,0,0
12,112,57,521900,115,2020,10,21,3,4899,0.0093868557194864,1,0,0,0,1
9,169,47,521900,115,2020,10,19,1,5531,0.0105978156735006,1,1,0,0,0
12,105,117,521900,115,2020,10,19,1,13522,0.0259091780034489,2,1,0,0,0
7,37,55,521900,115,2020,10,18,7,3904,0.0074803602222648,1,0,1,0,0
15,37,56,521900,115,2020,10,18,7,4593,0.0088005365012454,1,0,1,0,0
15,73,66,521900,115,2020,10,15,4,3142,0.006020310404292,1,1,0,0,0
10,1661,187,521900,115,2020,10,14,3,31448,0.060256754167465,1,1,0,0,0
19,49,40,521900,115,2020,10,11,7,2816,0.0053956696685188,1,1,0,0,0
9,62,20,521900,115,2020,10,10,6,4969,0.0095209810308488,1,0,1,0,0
6,35,38,521900,115,2020,10,10,6,3700,0.0070894807434374,1,1,0,0,0
10,288,74,521900,115,2020,10,9,5,10662,0.0204292009963594,1,0,1,0,0
6,247,89,521900,115,2020,10,5,1,12236,0.0234451044261352,1,1,0,0,0
14,812,170,521900,115,2020,10,3,6,16282,0.0311975474228779,1,0,0,0,1
12,68,45,521900,115,2020,10,1,4,4304,0.0082467905729066,1,1,0,0,0
8,205,60,521900,115,2020,9,30,3,7590,0.0145430159034297,1,1,0,0,0
6,1412,176,521900,115,2020,9,28,1,27988,0.0536271316344127,1,1,0,0,0
6,160,84,521900,115,2020,9,27,7,9127,0.0174880245257712,1,1,0,0,0
14,336,62,521900,115,2020,9,25,5,9240,0.0177045410998275,1,0,1,0,0
15,31,122,2500000,388,2020,11,6,5,2107,0.0008428,4,0,1,0,0
10,706,434,2500000,388,2020,11,5,4,72340,0.028936,4,0,1,0,0
10,40,197,2500000,388,2020,11,5,4,11237,0.0044948,4,0,0,1,0
15,37,127,2500000,388,2020,11,4,3,3721,0.0014884,4,0,1,0,0
15,7,214,2500000,388,2020,11,4,3,8581,0.0034324,4,0,0,1,0
10,86,232,2500000,388,2020,11,3,2,24418,0.0097672,4,1,0,0,0
11,28,89,2500000,388,2020,11,3,2,5797,0.0023188,4,0,0,1,0
17,31,198,2500000,388,2020,11,2,1,9389,0.0037556,4,0,1,0,0
16,3257,1987,2500000,388,2020,11,1,7,366144,0.1464576,4,0,0,1,0
11,3337,1459,2500000,388,2020,10,31,6,195196,0.0780784,4,1,0,0,0
10,75,302,2500000,388,2020,10,30,5,15477,0.0061908,6,1,0,0,0
10,860,1439,2500000,388,2020,10,29,4,186399,0.0745596,8,1,0,0,0
15,121,261,2500000,388,2020,10,28,3,15682,0.0062728,7,1,0,0,0
15,326,365,2500000,388,2020,10,28,3,31391,0.0125564,6,0,0,1,0
15,1483,903,2500000,388,2020,10,27,2,67386,0.0269544,7,0,0,1,0
25,63,262,2500000,388,2020,10,25,7,12025,0.00481,6,0,0,1,0
16,198,340,2500000,388,2020,10,24,6,31438,0.0125752,6,1,0,0,0
9,34,232,2500000,388,2020,10,23,5,26766,0.0107064,8,0,0,1,0
12,198,353,2500000,388,2020,10,22,4,31251,0.0125004,5,0,0,1,0
6,4368,6356,2500000,388,2020,10,21,3,289624,0.1158496,7,1,0,0,0
15,65,144,2500000,388,2020,10,21,3,9912,0.0039648,7,0,0,1,0
8,273,316,2500000,388,2020,10,20,2,100289,0.0401156,7,1,0,0,0
11,320,386,2500000,388,2020,10,20,2,47506,0.0190024,6,0,0,1,0
15,82,174,2500000,388,2020,10,19,1,12456,0.0049824,7,1,0,0,0
9,36,203,2500000,388,2020,10,17,6,24939,0.0099756,7,0,1,0,0
15,1,25,3300000,1137,2020,11,8,7,412,0.0001248484848484,1,0,0,1,0
14,195,390,3300000,1137,2020,11,7,6,8008,0.0024266666666666,4,0,1,0,0
5,31,64,3300000,1137,2020,11,7,6,4020,0.0012181818181818,1,0,1,0,0
8,4097,3814,3300000,1137,2020,11,6,5,278211,0.0843063636363636,1,0,1,0,0
6,48,140,3300000,1137,2020,11,6,5,30488,0.0092387878787878,1,0,1,0,0
10,155,293,3300000,1137,2020,11,6,5,13248,0.0040145454545454,0,1,0,0,0
48,26,211,3300000,1137,2020,11,5,4,10058,0.0030478787878787,1,0,1,0,0
17,121,235,3300000,1137,2020,11,5,4,8878,0.002690303030303,2,0,1,0,0
8,63,152,3300000,1137,2020,11,5,4,11615,0.0035196969696969,2,1,0,0,0
10,357,736,3300000,1137,2020,11,4,3,97793,0.0296342424242424,1,0,1,0,0
37,154,1346,3300000,1137,2020,11,4,3,34800,0.0105454545454545,0,0,1,0,0
34,45,218,3300000,1137,2020,11,4,3,9836,0.002980606060606,2,0,1,0,0
15,134,297,3300000,1137,2020,11,4,3,29431,0.0089184848484848,1,0,0,1,0
8,270,440,3300000,1137,2020,11,3,2,18610,0.0056393939393939,1,0,1,0,0
12,67,94,3300000,1137,2020,11,3,2,17061,0.00517,1,0,1,0,0
16,144,184,3300000,1137,2020,11,2,1,11328,0.0034327272727272,2,0,1,0,0
27,121,421,3300000,1137,2020,11,2,1,26442,0.0080127272727272,3,0,1,0,0
9,46,135,3300000,1137,2020,11,2,1,11481,0.0034790909090909,0,0,1,0,0
13,87,211,3300000,1137,2020,11,1,7,23598,0.007150909090909,4,0,1,0,0
5,196,253,3300000,1137,2020,11,1,7,20949,0.0063481818181818,4,1,0,0,0
10,151,481,3300000,1137,2020,10,31,6,25232,0.0076460606060606,1,0,1,0,0
18,32,130,3300000,1137,2020,10,31,6,16762,0.0050793939393939,1,1,0,0,0
9,3193,3995,3300000,1137,2020,10,30,5,527388,0.1598145454545454,1,0,1,0,0
15,176,1420,3300000,1137,2020,10,30,5,61296,0.0185745454545454,0,0,1,0,0
14,117,314,3300000,1137,2020,10,29,4,36831,0.011160909090909,5,0,1,0,0
10,6,2562,443700,400,2020,11,6,5,7294,0.0164390353842686,5,1,0,0,0
12,240,775,443700,400,2020,11,4,3,3867,0.0087153482082488,4,1,0,0,0
27,48,3063,443700,400,2020,11,3,2,10980,0.0247464503042596,5,1,0,0,0
27,12,161,443700,400,2020,11,2,1,4517,0.0101803020058598,6,0,0,0,1
8,37,512,443700,400,2020,10,31,6,4283,0.0096529186387198,5,0,0,0,1
18,52,325,443700,400,2020,10,29,4,4012,0.0090421455938697,4,1,0,0,0
9,709,494,443700,400,2020,10,28,3,7327,0.0165134099616858,5,1,0,0,0
15,22,287,443700,400,2020,10,27,2,3880,0.008744647284201,5,0,0,0,1
14,181,823,443700,400,2020,10,25,7,6467,0.0145751633986928,4,0,0,0,1
11,13,4944,443700,400,2020,10,24,6,10312,0.0232409285553301,4,0,0,0,1
15,2223,205,443700,400,2020,10,23,5,168328,0.3793734505296371,1,1,0,0,0
14,205,1118,443700,400,2020,10,21,3,4633,0.0104417399143565,4,1,0,0,0
15,533,1073,443700,400,2020,10,20,2,6488,0.014622492675231,7,1,0,0,0
13,89,585,443700,400,2020,10,20,2,2951,0.0066508902411539,5,0,0,0,1
9,12,92,443700,400,2020,10,19,1,1278,0.0028803245436105,5,0,1,0,0
7,22,3733,443700,400,2020,10,19,1,7546,0.017006986702727,4,0,1,0,0
13,32,414,443700,400,2020,10,19,1,3171,0.0071467207572684,5,1,0,0,0
13,4,166,443700,400,2020,10,19,1,2555,0.0057583953121478,6,0,0,0,1
15,14,186,443700,400,2020,10,16,5,1388,0.0031282398016677,1,1,0,0,0
8,81,295,443700,400,2020,10,15,4,6166,0.0138967771016452,5,1,0,0,0
7,29,4953,443700,400,2020,10,14,3,15482,0.0348929456840207,4,1,0,0,0
14,92,729,443700,400,2020,10,11,7,7595,0.0171174216813162,5,0,0,0,1
8,21,7858,443700,400,2020,10,10,6,21179,0.0477327022763128,5,1,0,0,0
15,3,106,443700,400,2020,10,9,5,936,0.0021095334685598,4,1,0,0,0
10,19,1590,443700,400,2020,10,7,3,7377,0.0166260987153482,5,1,0,0,0
